,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC
536,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/transform/action/GetTransformStatsAction.java,Request::Request(StreamInputin),2,2020-08-11 17:52:57-04:00,9,0.0481283422459893,62.0,70.0,9,40,2,38,4,296,0.030405405405405407,0.8389366692728695,51033,13955,54699,3837,1,1,2,2
537,Java,spring-framework,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,PathMatchingResourcePatternResolver::addClassPathManifestEntries(Set<Resource>result),10,2020-08-11 17:20:27+02:00,31,0.0610236220472441,423.0,455.0,6,49,17,32,1,726,0.008264462809917356,0.615314907113729,39237,7432,21537,4414,8,7,10,10
538,Java,spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/ResourceHandlerRegistry.java,ResourceHandlerRegistry::getHandlerMapping(),7,2020-08-11 17:20:27+02:00,27,0.29347826086956524,163.0,191.0,18,95,48,47,10,2966,0.006068779501011463,0.24218396012686905,39237,7432,21537,4414,4,7,5,7
539,Java,spring-boot,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/TypeElementMembers.java,"TypeElementMembers::getPublicGetter(Stringname,TypeMirrortype)",5,2020-08-11 12:31:02-07:00,14,0.09859154929577464,158.0,171.0,5,34,7,27,3,756,0.006613756613756613,0.58330410382322,50495,5600,28674,2851,5,5,5,5
540,Java,jadx,jadx-gui/src/main/java/jadx/gui/treemodel/JClass.java,JClass::load(),2,2020-08-10 20:42:11+01:00,8,0.05128205128205128,53.0,60.0,4,9,2,7,1,1633,0.002449479485609308,0.10510732790525537,23369,926,1320,2702,2,2,2,2
541,Java,guava,android/guava-testlib/src/com/google/common/collect/testing/testers/ListSetTester.java,ListSetTester<E>::testSet_indexTooLow(),2,2020-08-07 11:54:02-04:00,8,0.07692307692307693,78.0,85.0,4,16,2,14,3,2079,0.001924001924001924,0.1927710843373494,38748,3190,5328,4067,2,2,2,2
542,Java,elasticsearch,x-pack/plugin/security/src/test/java/org/elasticsearch/xpack/security/authz/store/CompositeRolesStoreTests.java,CompositeRolesStoreTests::testCustomRolesProviderFailures(),3,2020-08-11 17:52:57-04:00,42,0.03328050713153724,680.0,725.0,10,63,18,45,7,812,0.012315270935960592,0.7813395882199635,51033,13955,54699,3837,3,3,3,3
543,Java,spring-framework,spring-context/src/main/java/org/springframework/scripting/config/ScriptBeanDefinitionParser.java,"ScriptBeanDefinitionParser::parseInternal(Elementelement,ParserContextparserContext)",16,2020-08-11 17:20:27+02:00,74,0.5481481481481482,108.0,211.0,12,231,34,197,7,3619,0.0033158331030671458,0.023561395559583146,39237,7432,21537,4414,12,14,16,16
544,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableRefCount.java,ObservableRefCount<T>::terminated(RefConnectionrc),4,2020-08-06 09:25:54+02:00,14,0.07909604519774012,113.0,126.0,5,36,11,25,1,475,0.010526315789473684,0.7292619203135206,43430,1909,5780,3062,4,5,4,4
545,Java,elasticsearch,server/src/main/java/org/elasticsearch/common/settings/KeyStoreWrapper.java,"KeyStoreWrapper::setString(Stringsetting,char[]value)",2,2020-08-11 17:52:57-04:00,10,0.02247191011235955,590.0,600.0,4,15,4,11,4,430,0.009302325581395349,0.7813395882199635,51033,13955,54699,3837,2,2,2,2
546,Java,elasticsearch,server/src/main/java/org/elasticsearch/persistent/AllocatedPersistentTask.java,AllocatedPersistentTask::completeAndNotifyIfNeeded(@NullableExceptionfailure),4,2020-08-11 17:52:57-04:00,31,0.26495726495726496,138.0,169.0,4,35,4,31,3,707,0.005657708628005658,0.7813395882199635,51033,13955,54699,3837,4,4,4,4
547,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ssl/StoreKeyConfig.java,StoreKeyConfig::certificates(Environmentenvironment),5,2020-08-11 17:52:57-04:00,19,0.11377245508982035,108.0,126.0,4,23,5,18,3,462,0.008658008658008658,0.7813395882199635,51033,13955,54699,3837,5,5,5,5
548,Java,spring-framework,spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompBrokerRelayMessageHandler.java,StompConnectionHandler::clearConnection(),5,2020-08-11 17:20:27+02:00,17,0.02418207681365576,886.0,905.0,5,37,29,8,1,121,0.04132231404958678,0.4685092886270956,39237,7432,21537,4414,3,4,5,5
549,Java,guava,guava-tests/test/com/google/common/collect/MinMaxPriorityQueueTest.java,MinMaxPriorityQueueTest::testHeapIntact(),6,2020-08-07 11:54:02-04:00,38,0.04645476772616137,193.0,236.0,5,55,12,43,4,2289,0.00218435998252512,0.19719695106958446,38748,3190,5328,4067,6,6,6,6
550,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ccr/action/DeleteAutoFollowPatternAction.java,Request::validate(),2,2020-08-11 17:52:57-04:00,7,0.12962962962962962,38.0,44.0,4,16,4,12,2,48,0.08333333333333333,0.81600208496221,51033,13955,54699,3837,2,2,2,2
551,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/snapshots/SnapshotStatusApisIT.java,SnapshotStatusApisIT::testStatusAPICallInProgressSnapshot(),3,2020-08-11 17:52:57-04:00,29,0.14285714285714285,84.0,120.0,7,79,11,68,3,315,0.022222222222222223,0.90747980192859,51033,13955,54699,3837,2,2,3,3
552,Java,jadx,jadx-core/src/main/java/jadx/core/dex/instructions/IfOp.java,invert(),7,2020-08-10 20:42:11+01:00,18,0.5142857142857142,23.0,43.0,4,47,7,40,1,487,0.008213552361396304,0.0,23369,926,1320,2702,7,7,7,7
553,Java,spring-boot,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigFileApplicationListenerTests.java,ConfigFileApplicationListenerTests::loadCustomResource(),2,2020-08-11 12:31:02-07:00,24,0.02414486921529175,114.0,138.0,8,81,7,74,5,2143,0.003733084461035931,0.18169063486495968,50495,5600,28674,2851,2,2,2,2
554,Java,guava,android/guava-tests/test/com/google/common/cache/CacheBuilderTest.java,CacheBuilderTest::testRemovalNotification_clear(),2,2020-08-07 11:54:02-04:00,44,0.0842911877394636,400.0,458.0,5,131,21,110,3,2289,0.00218435998252512,0.19719695106958446,38748,3190,5328,4067,2,2,2,2
555,Java,guava,android/guava/src/com/google/common/collect/RegularImmutableSortedSet.java,RegularImmutableSortedSet<E>::last(),2,2020-08-07 11:54:02-04:00,6,0.025210084033613446,204.0,209.0,5,13,1,12,5,2664,0.0018768768768768769,0.04917629702483403,38748,3190,5328,4067,1,1,2,2
556,Java,guava,guava/src/com/google/common/collect/Streams.java,Streams::concat(LongStream...streams),2,2020-08-07 11:54:02-04:00,22,0.04150943396226415,222.0,243.0,4,45,24,21,3,1016,0.003937007874015748,0.6626506024096386,38748,3190,5328,4067,1,2,1,2
557,Java,elasticsearch,x-pack/plugin/security/src/test/java/org/elasticsearch/license/LicensingTests.java,LicensingTests::enableLicensing(License.OperationModeoperationMode),3,2020-08-11 17:52:57-04:00,13,0.06842105263157895,221.0,241.0,4,43,20,23,4,518,0.007722007722007722,0.7813395882199635,51033,13955,54699,3837,2,2,4,3
558,Java,glide,library/src/main/java/com/bumptech/glide/request/SingleRequest.java,SingleRequest<R>::isEquivalentTo(Requesto),10,2020-08-11 16:20:17-07:00,45,0.07550335570469799,701.0,754.0,9,88,19,69,3,731,0.012311901504787962,0.604442852024364,29870,674,2524,2791,7,9,8,10
559,Java,dubbo,dubbo-remoting/dubbo-remoting-p2p/src/main/java/org/apache/dubbo/remoting/p2p/exchange/support/FileExchangeGroup.java,FileExchangeGroup::close(),2,2020-08-11 09:03:18+08:00,8,0.0784313725490196,71.0,78.0,6,38,4,34,4,2645,0.002268431001890359,0.0,33531,2338,4396,3217,3,3,3,2
560,Java,spring-framework,spring-web/src/main/java/org/springframework/http/converter/json/MappingJackson2HttpMessageConverter.java,"MappingJackson2HttpMessageConverter::writePrefix(JsonGeneratorgenerator,Objectobject)",2,2020-08-11 17:20:27+02:00,5,0.17857142857142858,94.0,98.0,4,10,137,-127,3,1395,0.002867383512544803,0.5038513819664703,39237,7432,21537,4414,4,4,4,2
561,Java,RxJava,src/test/java/io/reactivex/rxjava3/internal/operators/completable/CompletableConcatTest.java,CompletableConcatTest::arrayCancelRace(),2,2020-08-06 09:25:54+02:00,21,0.08536585365853659,210.0,236.0,5,56,4,52,2,1166,0.004288164665523156,0.5450685826257348,43430,1909,5780,3062,2,2,2,2
562,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/SecurityIndexReaderWrapper.java,SecurityIndexReaderWrapper::apply(finalDirectoryReaderreader),9,2020-08-11 17:52:57-04:00,29,0.35365853658536583,64.0,98.0,5,38,4,34,3,369,0.013550135501355014,0.893145686734428,51033,13955,54699,3837,8,9,9,9
563,Java,elasticsearch,x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/ilm/PolicyStepsRegistryTests.java,PolicyStepsRegistryTests::testUpdateChangedPolicy(),2,2020-08-11 17:52:57-04:00,36,0.09549071618037136,278.0,317.0,18,153,39,114,5,813,0.02214022140221402,0.7756059421422987,51033,13955,54699,3837,1,2,2,2
564,Java,spring-boot,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java,DeferredLog::isFatalEnabled(),2,2020-08-11 12:31:02-07:00,5,0.024271844660194167,100.0,104.0,4,8,2,6,2,1526,0.002621231979030144,0.33426867765696244,50495,5600,28674,2851,1,1,2,2
565,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/search/aggregations/EquivalenceIT.java,EquivalenceIT::testRandomRanges(),22,2020-08-11 17:52:57-04:00,97,0.2055084745762712,112.0,219.0,5,220,6,214,4,743,0.006729475100942127,0.7813395882199635,51033,13955,54699,3837,22,22,22,22
566,Java,spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/CachingResourceResolver.java,"CachingResourceResolver::resolveUrlPathInternal(StringresourceUrlPath,List<?extendsResource>locations,ResourceResolverChainchain)",4,2020-08-11 17:20:27+02:00,16,0.16,157.0,176.0,4,26,7,19,3,1516,0.002638522427440633,0.4789306751246035,39237,7432,21537,4414,5,5,5,4
567,Java,dubbo,dubbo-common/src/main/java/org/apache/dubbo/common/bytecode/ClassGenerator.java,ClassGenerator::addMethod(Stringcode),2,2020-08-11 09:03:18+08:00,7,0.02127659574468085,175.0,181.0,5,24,1,23,4,2560,0.001953125,0.0,33531,2338,4396,3217,2,2,2,2
568,Java,guava,android/guava/src/com/google/common/collect/FluentIterable.java,FluentIterable<E>::first(),2,2020-08-07 11:54:02-04:00,4,0.016528925619834708,514.0,517.0,5,11,5,6,5,1865,0.002680965147453083,0.245635603639046,38748,3190,5328,4067,2,2,2,2
569,Java,spring-framework,spring-beans/src/main/java/org/springframework/beans/MutablePropertyValues.java,MutablePropertyValues::registerProcessedProperty(StringpropertyName),2,2020-08-11 17:20:27+02:00,6,0.03015075376884422,335.0,340.0,6,18,3,15,5,3310,0.0018126888217522659,0.02333484367920254,39237,7432,21537,4414,2,2,2,2
570,Java,elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseTests.java,SearchResponseTests::testSerialization(),2,2020-08-11 17:52:57-04:00,16,0.06639004149377592,279.0,294.0,4,35,20,15,3,379,0.010554089709762533,0.7813395882199635,51033,13955,54699,3837,1,2,2,2
571,Java,RxJava,src/main/java/io/reactivex/rxjava3/subjects/UnicastSubject.java,UnicastSubject<T>::drainFused(Observer<?superT>a),8,2020-08-06 09:25:54+02:00,26,0.08904109589041095,396.0,428.0,7,84,20,64,3,1144,0.006118881118881119,0.530698889614631,43430,1909,5780,3062,6,6,8,8
572,Java,guava,guava/src/com/google/common/collect/AbstractMapBasedMultiset.java,AbstractMapBasedMultiset<E>::count(@NullableObjectelement),2,2020-08-07 11:54:02-04:00,4,0.016736401673640166,235.0,238.0,5,17,11,6,5,1104,0.004528985507246377,0.04917629702483403,38748,3190,5328,4067,2,4,4,2
573,Java,elasticsearch,x-pack/qa/evil-tests/src/test/java/org/elasticsearch/xpack/security/authc/kerberos/KerberosTestCase.java,KerberosTestCase::setupKerberos(),2,2020-08-11 17:52:57-04:00,9,0.07317073170731707,86.0,94.0,4,18,2,16,3,105,0.0380952380952381,0.8047954130831378,51033,13955,54699,3837,2,2,2,2
574,Java,fastjson,src/main/java/com/alibaba/fastjson/util/Base64.java,Base64::decodeFast(Strings),16,2020-07-31 04:25:14+08:00,36,0.3103448275862069,154.0,209.0,4,165,1,164,1,2001,0.001999000499750125,0.0027380590203833284,22363,2953,3720,3287,16,16,16,16
575,Java,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/cluster/allocation/FilteringAllocationIT.java,FilteringAllocationIT::testDisablingAllocationFiltering(),9,2020-08-11 17:52:57-04:00,63,0.2863636363636364,140.0,212.0,8,160,16,144,7,743,0.010767160161507403,0.7813395882199635,51033,13955,54699,3837,8,8,9,9
576,Java,elasticsearch,x-pack/plugin/watcher/qa/with-security/src/test/java/org/elasticsearch/smoketest/SmokeTestWatcherWithSecurityIT.java,"SmokeTestWatcherWithSecurityIT::getWatchHistoryEntry(StringwatchId,Stringstate)",7,2020-08-11 17:52:57-04:00,72,0.277992277992278,233.0,306.0,7,179,33,146,5,673,0.010401188707280832,0.7813395882199635,51033,13955,54699,3837,2,2,7,7
577,Java,elasticsearch,x-pack/plugin/ql/src/main/java/org/elasticsearch/xpack/ql/expression/predicate/operator/comparison/InPipe.java,InPipe::replaceChildren(List<Pipe>newChildren),2,2020-08-11 17:52:57-04:00,6,0.13636363636363635,25.0,30.0,5,21,1,20,3,493,0.010141987829614604,0.8285118582225697,51033,13955,54699,3837,2,2,2,2
578,Java,guava,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableSortedMap.java,"ImmutableSortedMap<K,V>::putEntryWithChecks(SortedMap<K,V>map,Entry<?extendsK,?extendsV>entry)",2,2020-08-07 11:54:02-04:00,18,0.06498194945848375,184.0,203.0,4,42,8,34,3,2679,0.0014930944382232176,0.1013031718711581,38748,3190,5328,4067,2,2,2,2
579,Java,elasticsearch,server/src/main/java/org/elasticsearch/search/DefaultSearchContext.java,DefaultSearchContext::buildFilteredQuery(Queryquery),10,2020-08-11 17:52:57-04:00,29,0.042899408284023666,267.0,299.0,6,42,10,32,5,637,0.009419152276295133,0.7813395882199635,51033,13955,54699,3837,11,11,9,10
580,Java,spring-boot,spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-data-redis/src/main/java/smoketest/data/redis/SampleRedisApplication.java,SampleRedisApplication::run(String...args),2,2020-08-11 12:31:02-07:00,8,0.3333333333333333,33.0,40.0,5,30,2,28,3,2018,0.002477700693756194,0.1497720098211154,50495,5600,28674,2851,2,2,2,2
581,Java,druid,src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlExportParameterVisitor.java,MySqlExportParameterVisitor::visit(SQLBinaryOpExprx),2,2020-07-19 23:57:13+08:00,7,0.07,125.0,131.0,4,12,0,12,3,1541,0.0025957170668397143,0.0914507000297885,22174,4091,6154,3357,1,1,1,2
582,Java,RxJava,src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableWindow.java,WindowOverlapSubscriber<T>::onError(Throwablet),2,2020-08-06 09:25:54+02:00,9,0.021634615384615384,404.0,413.0,4,29,6,23,2,1320,0.0030303030303030303,0.5117570215545395,43430,1909,5780,3062,3,3,3,2
583,Java,elasticsearch,server/src/main/java/org/elasticsearch/cluster/metadata/Metadata.java,Builder::fromXContent(XContentParserparser),22,2020-08-11 17:52:57-04:00,64,0.05091487669053302,1548.0,1617.0,6,141,8,133,4,707,0.008486562942008486,0.7813395882199635,51033,13955,54699,3837,19,21,22,22
584,Java,RxJava,src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableAnyTest.java,FlowableAnyTest::badSourceSingle(),2,2020-08-06 09:25:54+02:00,21,0.043209876543209874,598.0,620.0,5,52,8,44,1,1031,0.004849660523763337,0.5473546701502287,43430,1909,5780,3062,2,2,2,2
585,Java,spring-boot,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/logback/LogbackLoggingSystem.java,"LogbackLoggingSystem::setLogLevel(StringloggerName,LogLevellevel)",2,2020-08-11 12:31:02-07:00,6,0.02247191011235955,269.0,274.0,4,17,1,16,2,1491,0.0026827632461435278,0.11189056471413539,50495,5600,28674,2851,2,1,2,2
586,Java,spring-boot,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/classpath/ClassPathFileChangeListener.java,ClassPathFileChangeListener::isRestartRequired(Set<ChangedFiles>changeSet),5,2020-08-11 12:31:02-07:00,13,0.2826086956521739,73.0,85.0,4,33,0,33,1,856,0.004672897196261682,0.33426867765696244,50495,5600,28674,2851,4,4,5,5
587,Java,guava,android/guava/src/com/google/common/collect/EnumBiMap.java,"EnumBiMap<K::inferValueType(Map<?,V>map)",3,2020-08-07 11:54:02-04:00,7,0.08974358974358974,88.0,94.0,5,24,6,18,5,2664,0.0018768768768768769,0.04917629702483403,38748,3190,5328,4067,3,3,3,3
588,Java,guava,guava/src/com/google/common/escape/CharEscaper.java,"CharEscaper::escapeSlow(Strings,intindex)",8,2020-08-07 11:54:02-04:00,39,0.5492957746478874,96.0,156.0,5,177,3,174,3,1588,0.0031486146095717885,0.20801573641504795,38748,3190,5328,4067,8,8,8,8
589,Java,RxJava,src/test/java/io/reactivex/rxjava3/testsupport/TestHelper.java,checkDisposed(Maybe<?>source),2,2020-08-06 09:25:54+02:00,33,0.01271676300578035,734.0,778.0,4,132,0,132,1,1071,0.003734827264239029,0.5342913128674069,43430,1909,5780,3062,2,2,2,2
590,Java,elasticsearch,x-pack/plugin/security/src/test/java/org/elasticsearch/xpack/security/transport/netty4/IpFilterRemoteAddressFilterTests.java,IpFilterRemoteAddressFilterTests::init(),3,2020-08-11 17:52:57-04:00,38,0.5277777777777778,38.0,78.0,6,44,4,40,3,798,0.007518796992481203,0.7813395882199635,51033,13955,54699,3837,3,3,3,3
591,Java,dubbo,dubbo-monitor/dubbo-monitor-api/src/test/java/org/apache/dubbo/monitor/support/AbstractMonitorFactoryTest.java,AbstractMonitorFactoryTest::testMonitorFactoryIpCache(),3,2020-08-11 09:03:18+08:00,11,0.16176470588235295,77.0,87.0,5,24,4,20,4,2381,0.0020999580008399833,0.08019894311470314,33531,2338,4396,3217,1,3,3,3
592,Java,druid,src/main/java/com/alibaba/druid/support/console/TabledDataPrinter.java,"TabledDataPrinter::printDataSourceData(List<Map<String,Object>>content,Optionopt)",4,2020-07-19 23:57:13+08:00,14,0.08695652173913042,72.0,85.0,4,32,5,27,1,4,1.0,0.1408996127494787,22174,4091,6154,3357,2,2,4,4
593,Java,elasticsearch,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/JobManager.java,"JobManager::revertSnapshot(RevertModelSnapshotAction.Requestrequest,ActionListener<RevertModelSnapshotAction.Response>actionListener,ModelSnapshotmodelSnapshot)",2,2020-08-11 17:52:57-04:00,29,0.05811623246492986,595.0,637.0,7,79,48,31,4,440,0.015909090909090907,0.7813395882199635,51033,13955,54699,3837,3,3,2,2
594,Java,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/dataframe/stats/common/MemoryUsage.java,MemoryUsage::equals(Objecto),8,2020-08-11 17:52:57-04:00,10,0.07194244604316546,125.0,135.0,4,20,2,18,1,120,0.03333333333333333,0.9569976544175137,51033,13955,54699,3837,6,6,8,8
595,Java,elasticsearch,server/src/test/java/org/elasticsearch/common/util/BigArraysTests.java,"BigArraysTests::newBigArraysInstance(finallongmaxSize,finalbooleanwithBreaking)",2,2020-08-11 17:52:57-04:00,11,0.028277634961439587,433.0,443.0,4,11,1,10,4,765,0.00522875816993464,0.7813395882199635,51033,13955,54699,3837,2,2,2,2
596,Java,spring-boot,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/env/EnvironmentEndpoint.java,EnvironmentEndpoint::getPropertySources(),2,2020-08-11 12:31:02-07:00,6,0.024096385542168683,168.0,173.0,13,66,18,48,6,1576,0.008248730964467006,0.08207646439845669,50495,5600,28674,2851,3,3,2,2
597,Java,guava,guava-tests/test/com/google/common/util/concurrent/SequentialExecutorTest.java,FakeExecutor::runAll(),2,2020-08-07 11:54:02-04:00,5,0.016611295681063124,65.0,69.0,4,16,0,16,3,947,0.004223864836325237,0.504302925989673,38748,3190,5328,4067,2,2,2,2
598,Java,dubbo,dubbo-common/src/test/java/org/apache/dubbo/rpc/model/person/PersonInfo.java,PersonInfo::equals(Objectobj),30,2020-08-11 09:03:18+08:00,54,0.35064935064935066,143.0,196.0,4,212,0,212,3,2930,0.0013651877133105802,0.0,33531,2338,4396,3217,30,30,30,30
